company,productname,type,package,volumeml,country,boycott,certificate,barcode
"(주)광동제약, (주)삼양패키징광혜원공장",광동 V라인 옥수수 수염차,액상차,패트,340,대한민국,NOT,,8806002005638
"(주)광동제약, (주)삼양패키징광혜원공장",광동 V라인 옥수수 수염차,액상차,패트,500,대한민국,NOT,,8806002006437
"(주)광동제약, (주)삼양패키징광혜원공장",광동 V라인 옥수수 수염차,액상차,패트,1500,대한민국,NOT,,8806002005805
"(주)웅진식품, (주)삼양패키징광혜원공장",맑게 우려낸 누룽지차,액상차,패트,1500,대한민국,NOT,,8801382149620
"(주)웅진식품, 동원시스템즈(주)",웅진 헛개차,액상차,패트,1500,대한민국,NOT,,8801382150084
"(주)웅진식품, (주)삼양패키징광혜원공장",웅진 옥수수수염차,액상차,패트,1500,대한민국,NOT,,8801382150060
"(주)광동제약, (주)삼양패키징광혜원공장",웅진 광명찾은 결명자차,액상차,패트,1350,대한민국,NOT,,8801382150053
"남양유업주식회사, (주)삼양패키징광혜원공장",몸이 가벼워지는 시간 17차,액상차,패트,1500,대한민국,NOT,,8801069174037
"남양유업주식회사, (주)삼양패키징광혜원공장",동원 보성녹차,액상차,패트,1500,대한민국,NOT,,8801047284154
"하이트진로음료(주), (주)삼양패키징광혜원공장",하이트진로 블랙보리차,액상차,패트,1500,대한민국,NOT,,8801001238056
"(주)웅진식품, (주)삼양패키징광혜원공장",웅진 하늘보리 500ml,액상차,패트,1350,대한민국,NOT,,8801382149637
롯데칠성음료(주),홍차의 꿈 실론티 레몬,액상차,캔,240,대한민국,NOT,,8801056297015
"롯데칠성음료(주), 상일(주)",홍차의 꿈 실론티 레몬 제로,액상차,캔,240*6,대한민국,NOT,,8801056223069
(주)동아오츠카,동아오츠카 데자와 로얄밀크티 홍차음료,액상차,캔,240,대한민국,NOT,,8801097481015
(주)동아오츠카,동아오츠카 데자와 로얄밀크티 홍차음료,액상차,패트,500,대한민국,NOT,,8801097481206
(주)동아오츠카,동아오츠카 데자와 로얄밀크티 홍차음료,액상차,캔,240*6,대한민국,NOT,,8801097481060
"한국코카콜라(유), 코카-콜라음료(주)",코코팜 화이트 요구르트,혼합음료,캔,240,대한민국,회사,,8801105908787
"한국코카콜라(유), 코카-콜라음료(주)",커졌다! 코코팜 포도,혼합음료,패트,300,대한민국,회사,,8801105916515
"한국코카콜라(유), 코카-콜라음료(주)",커졌다! 코코팜 망고코넛,혼합음료,패트,300,대한민국,회사,,8801105916492
(주)웅진식품,아침햇살,혼합음료,패트,1500,대한민국,NOT,,8801382149668
(주)웅진식품,아침햇살,혼합음료,패트,500,대한민국,NOT,,8801382124528
"(주)위스트, (주)맛있는건강",바이오티 마시는 프리바이오틱스 애플소다,혼합음료,패트,350,대한민국,NOT,,8809390650732
"(주)위스트, (주)맛있는건강",바이오티 마시는 프리바이오틱스 피치핑크,혼합음료,패트,350,대한민국,NOT,,8809390650626
(주)동원F&B,양반 배수정과,혼합음료,패트,500,대한민국,NOT,,8801047291251
(주)동원F&B,양반 배식혜,혼합음료,패트,500,대한민국,NOT,,8801047291220
"대한제분(주), 세준푸드 농업회사법인(주)",곰표 밀식혜,혼합음료,패트,1800,대한민국,NOT,,8801176679173
(주)팔도,비락 식혜,혼합음료,패트,1500,대한민국,NOT,,8809695254338
(주)팔도,비락 식혜,혼합음료,패트,500,대한민국,NOT,,8801128945745
(주)팔도,비락 식혜,혼합음료,캔,238*6,대한민국,NOT,,8801128920209
"(주)웅진식품, (주)삼양패키징광혜원공장",자연은 더말린 제로 자몽,혼합음료,패트,500,대한민국,NOT,,8801382150220
"(주)웅진식품, (주)삼양패키징광혜원공장",자연은 더말린 제로 애플망고,혼합음료,패트,500,대한민국,NOT,,8801382150244
"(주)웅진식품, (주)삼양패키징광혜원공장",자연은 더말린 제로 복숭아,혼합음료,패트,500,대한민국,NOT,,8801382150206
"(주)웅진식품, (주)삼양패키징광혜원공장",티즐 제로 피치얼그레이,혼합음료,패트,500,대한민국,NOT,,8801382150282
"(주)웅진식품, (주)삼양패키징광혜원공장",티즐 제로 유자그린티,혼합음료,패트,500,대한민국,NOT,,8801382148524
롯데칠성음료(주),솔의눈,혼합음료,캔,240*6,대한민국,NOT,,8801056831066
오케이에프음료(주),오케이에프 알로에베라킹 제로,혼합음료,패트,1500,대한민국,NOT,,8809041427140
동서식품(주),스타벅스 시그니처 초콜릿 드링크,혼합음료,btc,275,대한민국,제품명,,8801037066715
"광동제약(주), (주)대웅생명과학",비타500 치어팩,혼합음료,폴리에틸렌,250,대한민국,NOT,,8806002002088
"(주)오리온, (주)삼양패키징광혜원공장",닥터유 드링크 단백질 바나나맛,혼합음료,패트,240,대한민국,NOT,,8801117353308
"현대약품(주), 튤립인터내셔널(주)",비에로화이바 SPARKLING ZERO,탄산음료,패트,350,대한민국,NOT,,8806004000587
"현대약품(주), 동원시스템즈(주), (주)삼양패키징광혜원공장",미에로 화이바,혼합음료,패트,350,대한민국,NOT,,8806004407133
"현대약품(주), 동원시스템즈(주), (주)삼양패키징광혜원공장",미에로 화이바,혼합음료,패트,1200,대한민국,NOT,,8806004000556
"(주)동원F&B, 동원시스템즈(주)",투명이온,혼합음료,패트,500,대한민국,NOT,,8801047290407
(주)동아오츠카,포카리,혼합음료,캔,340,대한민국,NOT,,8801097150096
(주)동아오츠카,포카리,혼합음료,패트,340,대한민국,NOT,,8801097250413
(주)동아오츠카,포카리,혼합음료,패트,500,대한민국,NOT,,8801097250048
(주)동아오츠카,포카리,혼합음료,패트,1500,대한민국,NOT,,8801097150034
"(주)농심, (주)삼양패키징광혜원공장",데이플러스 콜라겐,혼합음료,패트,500,대한민국,NOT,,8801043068604
"(주)농심, (주)삼양패키징광혜원공장",데이플러스 프로틴,혼합음료,패트,500,대한민국,NOT,,8801043068574
"(주)농심, ADELHOLZENER ALPENQUELLEN GMBH",파워오투 복숭아자몽향,혼합음료,패트,500,독일,NOT,,4005906405139
"(주)농심, ADELHOLZENER ALPENQUELLEN GMBH",파워오투 애플키위향,혼합음료,패트,500,독일,NOT,,4005906404811
"(주)농심, ADELHOLZENER ALPENQUELLEN GMBH",파워오투 아이스베리향,혼합음료,패트,500,독일,NOT,,4005906405009
"(주)농심, ADELHOLZENER ALPENQUELLEN GMBH",파워오투 오렌지레몬향,혼합음료,패트,500,독일,NOT,,4005906404835
"RED BULL ASIA FZE, RAUCH FRUCHTSAFTE GmbH&CO OG",레드불,에너지드링크,캔,250,오스트리아,나라,,9002490100070
"RED BULL ASIA FZE, RAUCH FRUCHTSAFTE GmbH&CO OG",레드불 슈가프리,에너지드링크,캔,250,오스트리아,나라,,9002490254834
"RED BULL ASIA FZE, RAUCH FRUCHTSAFTE GmbH&CO OG",레드불 더 레드 에디션,에너지드링크,캔,250,오스트리아,나라,,9002490261870
"한국코카콜라(유), 코카-콜라음료(주), 오케이에프음료(주)",조지아 고티카 빈티지 블랙,액상커피,btc,270,대한민국,회사,,8801094547103
"한국코카콜라(유), 코카-콜라음료(주), 오케이에프음료(주)",조지아 고티카 빈티지 라떼,액상커피,btc,270,대한민국,회사,,8801094577100
"한국코카콜라(유), 코카-콜라음료(주), 오케이에프음료(주)",조지아 고티카 빈티지 스위트 아메리카노,액상커피,btc,270,대한민국,회사,,8801094589103
"한국코카콜라(유), 코카-콜라음료(주)",조지아 고티카 콜드브루 아메리카노,액상커피,btc,265,대한민국,회사,,8801094562106
"한국코카콜라(유), 코카-콜라음료(주)",조지아 고티카 콜드브루 카페라떼,액상커피,btc,265,대한민국,회사,,8801094582203
"한국코카콜라(유), 코카-콜라음료(주)",조지아 크래프트 블랙,액상커피,패트,470,대한민국,회사,,8801094502669
"한국코카콜라(유), 코카-콜라음료(주)",조지아 크래프트 라떼,액상커피,패트,470,대한민국,회사,,8801094512668
"한국코카콜라(유), 코카-콜라음료(주)",조지아 크래프트 저칼로리 라떼,액상커피,패트,470,대한민국,회사,,8801094512613
"한국코카콜라(유), 코카-콜라음료(주)",조지아 크래프트 디카페인 블랙,액상커피,패트,470,대한민국,회사,,8801094432614
"한국코카콜라(유), 코카-콜라음료(주)",조지아 크래프트 스위트 블랙,액상커피,패트,470,대한민국,회사,,8801094542603
"한국코카콜라(유), 코카-콜라음료(주), (주)삼양패키징광혜원공장",조지아 헤이즐넛향 아메리카노,액상커피,패트,900,대한민국,회사,,8801094582708
"한국코카콜라(유), 코카-콜라음료(주), (주)삼양패키징광혜원공장",조지아 헤이즐넛향 오리지널,액상커피,패트,900,대한민국,회사,,8801094503703
"한국코카콜라(유), 코카-콜라음료(주), (주)삼양패키징광혜원공장",조지아 헤이즐넛향 오리지널,액상커피,패트,900,대한민국,회사,,8801094567705
"한국코카콜라(유), 코카-콜라음료(주), 오케이에프음료(주)",조지아 오리지널,액상커피,캔,240*6,대한민국,회사,,8801094503031
"한국코카콜라(유), 코카-콜라음료(주), 오케이에프음료(주)",조지아 카페라떼,액상커피,캔,240*6,대한민국,회사,,8801094513030
롯데칠성음료(주),칸타타 콘트라베이스,액상커피,패트,500,대한민국,NOT,,8801056177294
롯데칠성음료(주),칸타타 아이스 파우치 스위트 아메리카노,액상커피,파우치,230,대한민국,NOT,,8801056083557
롯데칠성음료(주),칸타타 아이스 파우치 (Iced Pouch) 블랙커피,액상커피,파우치,230,대한민국,NOT,,8801056083564
롯데칠성음료(주),칸타타 아이스 파우치 바닐라향 아메리카노,액상커피,파우치,230,대한민국,NOT,,8801056228149
롯데칠성음료(주),칸타타 아이스 파우치 헤이즐넛향,액상커피,파우치,230,대한민국,NOT,,8801056083574
롯데칠성음료(주),칸타타 아이스 파우치 카라멜 마키아토,액상커피,파우치,230,대한민국,NOT,,8801056083588
롯데칠성음료(주),레쓰비 그란데 헤이즐넛향,액상커피,패트,500,대한민국,NOT,,8801056174149
롯데칠성음료(주),레쓰비 그란데 바닐라 블랙,액상커피,패트,500,대한민국,NOT,,8801056228071
동서식품(주),스타벅스 프라푸치노 돌체,액상커피,유리,281,대한민국,제품명,,8801037077698
동서식품(주),스타벅스 프라푸치노 헤이즐넛향,액상커피,유리,281,대한민국,제품명,,8801037008630
동서식품(주),스타벅스 프라푸치노 모카,액상커피,유리,281,대한민국,제품명,,8801037086195
동서식품(주),스타벅스 프라푸치노 커피,액상커피,유리,281,대한민국,제품명,,8801037086188
동서식품(주),스타벅스 더블샷 바닐라,액상커피,btc,275,대한민국,제품명,,8801037003536
동서식품(주),스타벅스 더블샷 에스프레소앤크림,액상커피,btc,275,대한민국,제품명,,8801037055726
동서식품(주),스타벅스 파이크 플레이스 로스트 스위트블랙커피,액상커피,btc,275,대한민국,제품명,,8801037070545
동서식품(주),스타벅스 파이크 플레이스 로스트 블랙,액상커피,btc,200*4,대한민국,제품명,,8801037074352
동서식품(주),스타벅스 더블샷 에스프레소앤크림,액상커피,btc,200*4,대한민국,제품명,,8801037035568
"동서식품(주), 동원시스템즈(주), (주)삼양패키징광혜원공장",맥스웰하우스 마스터 바닐라블랙,액상커피,패트,500,대한민국,NOT,,8801037094916
"동서식품(주), 동원시스템즈(주), (주)삼양패키징광혜원공장",맥스웰하우스 마스터 헤이즐넛블랙,액상커피,패트,500,대한민국,NOT,,8801037096446
"동서식품(주), 동원시스템즈(주), (주)삼양패키징광혜원공장",맥스웰하우스 마스터 스위트 블랙,액상커피,패트,500,대한민국,NOT,,8801037094305
"동서식품(주), 동원시스템즈(주), (주)삼양패키징광혜원공장",맥스웰하우스 마스터 블랙,액상커피,패트,500,대한민국,NOT,,8801037093742
"동서식품(주), 동원시스템즈(주), (주)삼양패키징광혜원공장",맥스웰하우스 마스터 라떼,액상커피,패트,500,대한민국,NOT,,8801037093766
동서식품(주),맥심 티오피 미디엄 로스트 로우슈거블랙,액상커피,btc,275,대한민국,NOT,,8801037006162
동서식품(주),맥심 티오피 스모키 블랙,액상커피,btc,275,대한민국,NOT,,8801037001730
동서식품(주),맥심 티오피 미디엄로스트 돌체라떼,액상커피,btc,275,대한민국,NOT,,8801037006193
동서식품(주),맥심 티오피 스모키 라떼,액상커피,btc,275,대한민국,NOT,,8801037001716
동서식품(주),맥심 티오피 마스터 라떼,액상커피,btc,275,대한민국,NOT,,8801037087543
동서식품(주),맥심 티오피 마스터 라떼,액상커피,btc,380,대한민국,NOT,,8801037064346
동서식품(주),맥심 티오피 스위트 아메리카노,액상커피,btc,275,대한민국,NOT,,8801037087550
동서식품(주),맥심 티오피 스위트 아메리카노,액상커피,btc,380,대한민국,NOT,,8801037057843
동서식품(주),맥심 티오피 더 블랙,액상커피,btc,275,대한민국,NOT,,8801037087741
동서식품(주),맥심 티오피 더 블랙,액상커피,btc,380,대한민국,NOT,,8801037057867
"동서식품(주), (주)삼양패키징광혜원공장",맥심 티오피 심플리 스무스 라떼,액상커피,패트,240,대한민국,NOT,,8801037092240
"동서식품(주), (주)삼양패키징광혜원공장",맥심 티오피 심플리 스무스 스위트 아메리카노,액상커피,패트,240,대한민국,NOT,,8801037092257
"동서식품(주), (주)삼양패키징광혜원공장",맥심 티오피 심플리 스무스 블랙,액상커피,패트,240,대한민국,NOT,,8801037092264
"남양유업주식회사, (주)삼양패키징광혜원공장",남양유업 프렌치카페 로스터리 킬링샷 라떼,액상커피,패트,470,대한민국,NOT,,8801069410807
"남양유업주식회사, (주)삼양패키징광혜원공장",남양유업 프렌치카페 로스터리 킬링샷 아메리카노,액상커피,패트,470,대한민국,NOT,,8801069410791
"남양유업주식회사, (주)삼양패키징광혜원공장",남양유업 프렌치카페 로스터리 에스프레소 카페라떼,액상커피,종이팩,200*4,대한민국,NOT,,8801069417684
"(주)웰그린, (주)도투락",카페스위츠 아메리카노 헤이즐넛향 제로 칼로리,액상커피,플라스틱,1500,대한민국,NOT,,8809809700928
"(주)웰그린, (주)도투락",카페스위츠 아메리카노 스위트 제로 칼로리,액상커피,플라스틱,1500,대한민국,NOT,,8809809700911
"(주)웰그린, (주)도투락",카페스위츠 복숭아 아이스티 제로 칼로리,액상차,플라스틱,1500,대한민국,NOT,,8809809700904
